OBJECTID,shortest_dist
1873,1528.74
1874,1644.41
1875,1647.46
1876,1614.41
1877,1385.83
1878,1644.54
1879,1694.99
1880,1642.87
1881,1714.64
1882,1651.96
1883,1512.83
1884,1593.54
1885,1501.6
1886,1654.45
1887,1514.07
1888,1004.97
1889,1018.49
1890,1008.88
1891,1038.62
1892,1038.69
1893,1040.65
1894,1040.82
1895,1047.27
1896,1041.34
1897,1739.07
1898,1697.24
1899,1520.54
1900,1046.57
1901,1036.47
1902,1741.14
1903,1037.67
1904,1037.25
1905,1040.47
1906,1038.95
1907,1037.79
1908,1638.08
1909,1638.01
1910,1531.1
1911,1626.36
1912,1538.04
1913,1325.27
1914,1757.61
1915,1503.23
1916,1623.02
1917,1627.47
1918,1521.89
1919,1518.58
1920,1713.68
1921,1711.78
1922,1637.67
1923,1652.13
1924,1502.89
1925,1647.19
1926,1639.43
1927,1642.14
1928,1641.66
1929,1757.12
1930,994.36
1931,989.78
1932,1002.69
1933,1008.38
1934,1008.37
1935,1009.57
1936,1040.44
1937,1040.85
1938,1046.69
1939,1045.44
1940,1049.12
1941,1049.51
1942,1034.02
1943,1576.9
1944,1017.25
1945,1012.79
1946,1012.9
1947,1041.53
1948,1042.6
1949,1042.94
1950,1043.67
1951,1043.62
1952,1046.93
1953,1048.15
1954,1051.86
1955,1049.74
1956,1344.88
1957,1654.78
1958,1635.56
1959,1084.92
1960,1171.73
1961,1673.04
1962,1178.77
1963,1635.44
1964,1438.44
1965,1250.28
1966,1622.83
1967,1525.79
1968,1603.31
1969,1639.04
1970,1737.03
1971,1660.15
1972,1231.84
1973,1278.4
1974,1178.44
1975,1285.11
1976,1517.53
1977,1042.76
1978,1639.05
1979,1633.14
1980,1249.65
1981,1230.43
1982,1337.08
1983,1186.24
1984,1613.37
1985,1651.58
1986,1041.66
1987,1711.81
1988,1607.37
1989,1763.79
1990,1274.39
1991,1650.45
1992,1645.78
1993,1304.62
1994,900.54
1995,1514.05
1996,1647.27
1997,1588.88
1998,901.85
1999,1669.0
2000,1666.25
2001,1641.11
2002,1321.21
2003,1615.53
2004,882.18
2005,1646.34
2006,1076.78
2007,1633.35
2008,1638.18
2009,1668.54
2010,1634.73
2011,1240.52
2012,1616.23
2013,1630.89
2014,1738.83
2015,1605.46
2016,1314.8
2017,1684.73
2018,1654.96
2019,1248.34
2020,1638.98
2021,1655.59
2022,1010.37
2023,1645.33
2024,1667.8
2025,1677.89
2026,1333.26
2027,1282.21
2028,1602.72
2029,1196.26
2030,1276.12
2031,1607.17
2032,1228.47
2033,1612.81
2034,1283.22
2035,1303.76
2036,1642.97
2037,1645.15
2038,1599.89
2039,1072.45
2040,1325.56
2041,1319.52
2042,1383.87
2043,1735.31
2044,1636.12
2045,1324.84
2046,1385.98
2047,1629.79
2048,1729.98
2049,1675.46
2050,1628.68
2051,1650.09
2052,1611.73
2053,1626.93
2054,1317.34
2055,1692.16
2056,1634.76
2057,1238.21
2058,928.12
2059,1644.44
2060,1669.94
2061,1610.99
2062,1686.97
2063,1638.59
2064,1304.83
2065,1666.2
2066,1666.97
2067,1646.85
2068,1655.25
2069,1649.26
2070,1251.36
2071,1519.95
2072,1264.06
2073,898.63
2074,1650.71
2075,1281.12
2076,1228.93
2077,1636.64
2078,1730.43
2079,1287.01
2080,1637.68
2081,1084.97
2082,1626.1
2083,1642.05
2084,1640.22
2085,893.14
2086,1639.15
2087,1664.26
2088,1647.7
2089,1622.94
2090,1649.04
2091,1259.01
2092,1606.24
2093,1236.77
2094,1389.24
2095,1621.33
2096,897.34
2097,1630.96
2098,1637.34
2099,1188.97
2100,1233.44
2101,1655.12
2102,1655.96
2103,1639.36
2104,1623.47
2105,1629.26
2106,1664.22
2107,1219.29
2108,1644.34
2109,1646.62
2110,1609.3
2111,1244.0
2112,1721.42
2113,1670.87
2114,1611.4
2115,1659.16
2116,1612.63
2117,1666.3
2118,1608.68
2119,1728.62
2120,1604.67
2121,1625.67
2122,1260.67
2123,1658.06
2124,1388.92
2125,1642.86
2126,1610.59
2127,1664.13
2128,1657.85
2129,1658.81
2130,1629.83
2131,1613.79
2132,1643.19
2133,1303.26
2134,1322.18
2135,1612.66
2136,1637.78
2137,1659.19
2138,1278.95
2139,1717.65
2140,1630.73
2141,1706.99
2142,1655.79
2143,1637.12
2144,1523.29
2145,1627.94
2146,1695.36
2147,1763.12
2148,1641.47
2149,1716.59
2150,1658.84
2151,1262.28
2152,1668.25
2153,1636.63
2154,1602.7
2155,1764.04
2156,919.52
2157,1623.17
2158,1611.79
2159,1666.08
2160,1032.32
2161,1050.53
2162,1745.79
2163,1659.68
2164,1230.44
2165,1627.35
2166,1557.51
2167,1638.92
2168,1033.14
2169,1618.26
2170,1626.03
2171,1621.4
2172,1512.54
2173,1693.84
2174,1633.69
2175,1619.33
2176,1503.97
2177,1753.05
2178,1503.11
2179,1637.84
2180,1652.55
2181,1649.75
2182,1504.19
2183,1696.47
2184,1759.35
2185,931.79
2186,1507.66
2187,1508.0
2188,1765.18
2189,1583.37
2190,1698.22
2191,1716.61
2192,1511.06
2193,1603.07
2194,1594.68
2195,1640.98
2196,1747.02
2197,1656.06
2198,1614.83
2199,1743.59
2200,1751.28
2201,995.54
2202,1007.63
2203,1035.15
2204,1031.41
2205,1033.53
2206,1615.57
2207,1012.21
2208,1049.01
2209,1032.64
2210,1643.08
2211,1251.32
2212,1669.76
2213,1454.36
2214,1651.52
2215,1440.1
2216,1653.46
2217,1695.13
2218,1430.87
2219,1648.51
2220,1636.56
2221,1651.83
2222,1627.44
2223,1427.33
2224,1389.75
2225,1759.17
2226,1443.29
2227,1601.58
2228,1644.88
2229,1652.59
2230,1672.94
2231,1619.4
2232,1573.64
2233,1748.48
2234,1264.71
2235,1550.26
2236,1645.15
2237,1537.57
2238,1643.68
2239,1431.18
2240,1744.05
2241,1627.91
2242,1670.6
2243,1326.45
2244,1315.44
2245,1609.53
2246,1635.81
2247,1392.33
2248,1640.45
2249,1637.67
2250,1635.27
2251,1753.36
2252,1530.13
2253,1734.42
2254,1668.94
2255,1644.22
2256,1642.86
2257,1736.07
2258,1652.73
2259,1654.27
2260,1664.8
2261,1625.47
2262,1318.76
2263,1629.14
2264,1653.22
2265,1646.35
2266,1610.84
2267,1735.97
2268,1305.42
2269,1059.73
2270,1649.2
2271,1654.96
2272,1668.92
2273,1498.9
2274,1646.14
2275,1250.01
2276,1665.27
2277,1624.07
2278,1637.53
2279,1650.95
2280,1731.13
2281,1644.65
2282,1739.68
2283,1633.69
2284,1646.32
2285,1623.92
2286,1632.02
2287,1529.63
2288,1617.12
2289,1630.31
2290,1632.76
2291,1667.82
2292,1643.4
2293,1757.72
2294,900.48
2295,1670.41
2296,1667.24
2297,1664.12
2298,1765.33
2299,1669.17
2300,1643.1
2301,1663.45
2302,1512.87
2303,1669.7
2304,1673.6
2305,1645.84
2306,1512.12
2307,1637.65
2308,1643.06
2309,1659.18
2310,1390.88
2311,597.48
2312,1674.21
2313,1757.97
2314,1663.83
2315,1671.71
2316,1659.27
2317,896.95
2318,1502.53
2319,1635.55
2320,1697.73
2321,1610.44
2322,1286.41
2323,1653.85
2324,1717.71
2325,1729.02
2326,1655.44
2327,1503.89
2328,1641.46
2329,1757.41
2330,1528.08
2331,1674.91
2332,1605.67
2333,1637.42
2334,1577.6
2335,1679.95
2336,1668.32
2337,1534.09
2338,1646.69
2339,1700.18
2340,1630.35
2341,1666.91
2342,1668.25
2343,1621.4
2344,1634.38
2345,1516.53
2346,1614.95
2347,1644.66
2348,1639.0
2349,898.24
2350,1652.05
2351,1528.15
2352,1635.99
2353,1617.78
2354,1726.47
2355,1608.79
2356,1616.71
2357,1255.59
2358,1522.98
2359,1011.05
2360,1536.86
2361,1707.82
2362,1611.93
2363,1033.33
2364,1054.24
2365,1526.16
2366,1753.27
2367,1621.39
2368,1646.06
2369,1648.87
2370,1515.86
2371,1548.56
2372,1519.56
2373,1524.7
2374,1650.55
2375,1623.3
2376,1636.14
2377,1706.75
2378,1512.26
2379,1636.72
2380,1500.21
2381,1646.62
2382,1631.76
2383,1008.67
2384,1000.34
2385,999.58
2386,1014.98
2387,1026.64
2388,1040.71
2389,1039.05
2390,1751.12
2391,1751.25
2392,1634.94
2393,1575.78
2394,1005.12
2395,1005.46
2396,1034.5
2397,1032.53
2398,1032.53
2399,1052.15
2400,1034.99
2401,1727.21
2402,920.75
2403,1631.48
2404,1721.63
2405,1435.22
2406,1715.27
2407,1660.75
2408,1764.75
2409,1424.65
2410,1637.94
2411,1631.96
2412,1745.2
2413,1734.99
2414,1717.03
2415,1517.61
2416,1669.31
2417,1643.78
2418,1319.98
2419,1521.62
2420,1663.46
2421,1741.56
2422,1733.45
2423,1663.22
2424,1639.78
2425,1627.88
2426,1173.33
2427,1700.81
2428,1619.5
2429,1619.83
2430,1423.71
2431,1626.64
2432,1627.52
2433,1726.0
2434,1666.44
2435,1617.63
2436,1770.83
2437,1667.74
2438,1602.84
2439,1610.02
2440,1631.24
2441,1680.04
2442,1656.44
2443,1610.18
2444,1665.67
2445,1302.77
2446,1636.31
2447,1653.99
2448,1633.98
2449,1638.05
2450,1630.66
2451,1645.25
2452,1633.31
2453,1712.15
2454,1662.9
2455,1656.84
2456,1667.65
2457,1659.1
2458,1682.16
2459,1661.63
2460,1632.39
2461,1646.17
2462,1642.37
2463,1719.59
2464,1676.35
2465,1618.32
2466,1658.66
2467,1734.71
2468,1629.43
2469,1674.9
2470,1613.24
2471,1626.67
2472,1639.85
2473,1599.55
2474,1624.04
2475,1638.16
2476,1668.63
2477,1647.47
2478,1643.53
2479,1658.84
2480,1734.77
2481,1650.56
2482,1647.3
2483,1395.76
2484,1705.28
2485,1684.23
2486,1645.83
2487,1752.38
2488,1658.13
2489,1768.46
2490,1660.98
2491,1611.27
2492,903.72
2493,1629.19
2494,1622.59
2495,1215.79
2496,1660.62
2497,1664.36
2498,1388.19
2499,1649.56
2500,1659.14
2501,1655.63
2502,1616.23
2503,1650.21
2504,1576.78
2505,1665.9
2506,1715.21
2507,1743.63
2508,1673.96
2509,1736.45
2510,1634.22
2511,1656.76
2512,1657.31
2513,1649.24
2514,1291.78
2515,1627.69
2516,1659.3
2517,1664.98
2518,1641.15
2519,1626.08
2520,1665.26
2521,1739.08
2522,1731.04
2523,1669.15
2524,1664.9
2525,1663.42
2526,1671.12
2527,1746.8
2528,1626.11
2529,1635.37
2530,932.9
2531,1605.89
2532,1623.68
2533,1677.66
2534,1608.33
2535,1394.39
2536,1663.9
2537,1612.14
2538,1636.99
2539,1628.0
2540,1629.39
2541,1014.9
2542,1712.48
2543,1621.8
2544,1623.08
2545,1674.74
2546,1618.75
2547,1626.04
2548,1620.89
2549,1395.67
2550,1628.28
2551,1646.83
2552,1072.52
2553,986.98
2554,986.31
2555,990.5
2556,1001.23
2557,1016.58
2558,1027.6
2559,1709.82
2560,1671.75
2561,1606.98
2562,1611.13
2563,1620.04
2564,1618.71
2565,1086.99
2566,1015.63
2567,1059.03
2568,1670.01
2569,1521.75
2570,1699.31
2571,1647.38
2572,1520.8
2573,1610.9
2574,1635.29
2575,1658.11
2576,1076.92
2577,1076.69
2578,998.65
2579,986.2
2580,1006.56
2581,986.05
2582,986.03
2583,1004.51
2584,1029.81
2585,1035.76
2586,1040.18
2587,1040.72
2588,1033.14
2589,1611.77
2590,1659.22
2591,1643.85
2592,1658.43
2593,1341.26
2594,991.12
2595,1001.49
2596,1000.65
2597,1011.81
2598,985.9
2599,990.18
2600,1026.17
2601,1029.43
2602,1036.16
2603,1039.89
2604,1031.15
2605,1032.07
2606,1033.24
2607,1033.76
2608,1032.02
2609,1035.17
2610,1034.13
2611,1051.02
2612,1724.08
2613,1731.13
2614,1719.45
2615,1629.17
2616,1664.27
2617,1619.06
2618,1744.2
2619,1342.08
2620,1709.72
2621,1525.96
2622,1678.36
2623,1724.55
2624,1646.2
2625,1743.59
2626,1279.22
2627,1434.76
2628,1301.1
2629,1659.36
2630,1637.66
2631,1755.13
2632,1673.88
2633,1750.8
2634,1440.53
2635,1666.54
2636,1657.39
2637,1623.35
2638,1642.37
2639,1606.68
2640,1673.65
2641,1683.05
2642,1673.09
2643,1641.29
2644,1676.43
2645,1705.68
2646,1611.86
2647,1684.8
2648,1252.51
2649,1687.39
2650,1662.84
2651,1340.5
2652,1756.47
2653,1643.25
2654,1528.49
2655,1617.31
2656,1601.77
2657,1227.71
2658,1683.52
2659,1636.2
2660,1754.52
2661,1659.29
2662,1613.55
2663,1636.99
2664,1640.81
2665,1653.87
2666,1687.09
2667,1765.19
2668,1760.81
2669,1685.3
2670,1664.77
2671,1622.06
2672,1698.67
2673,1683.65
2674,1730.11
2675,1659.67
2676,1722.71
2677,1624.0
2678,1377.23
2679,1691.95
2680,1743.65
2681,1687.0
2682,1513.76
2683,1508.09
2684,1742.65
2685,1642.02
2686,1661.12
2687,1569.57
2688,1702.06
2689,1730.18
2690,1609.37
2691,1732.02
2692,1641.13
2693,1502.26
2694,1748.41
2695,1629.93
2696,1334.29
2697,1542.16
2698,1766.21
2699,1683.96
2700,1730.86
2701,1686.77
2702,1647.99
2703,1710.17
2704,1666.69
2705,1651.32
2706,1693.66
2707,1696.71
2708,1500.17
2709,1725.66
2710,1656.52
2711,1639.64
2712,1674.97
2713,1039.76
2714,1530.0
2715,1744.81
2716,1730.15
2717,1744.45
2718,1626.59
2719,1570.91
2720,1632.54
2721,1750.69
2722,1643.75
2723,986.58
2724,990.5
2725,1003.04
2726,1003.75
2727,1018.47
2728,1035.84
2729,1036.4
2730,1038.43
2731,1040.5
2732,1040.22
2733,1039.36
2734,1029.41
2735,1039.24
2736,1039.94
2737,1030.18
2738,1031.5
2739,1036.3
2740,1706.84
2741,1644.33
2742,1621.63
2743,1649.49
2744,1623.04
2745,1708.49
2746,1625.17
2747,1700.7
2748,1619.97
2749,1612.6
2750,1612.41
2751,1643.53
2752,983.95
2753,1006.86
2754,1013.88
2755,1016.76
2756,1016.16
2757,1003.12
2758,990.93
2759,1016.47
2760,1003.49
2761,1008.66
2762,1007.51
2763,1012.68
2764,1019.9
2765,1014.42
2766,1009.38
2767,1018.9
2768,1017.38
2769,1023.83
2770,1028.89
2771,1030.6
2772,1030.23
2773,1030.61
2774,1031.05
2775,1031.04
2776,1036.6
2777,1033.61
2778,1039.24
2779,1039.15
2780,1033.45
2781,1040.48
2782,1039.93
2783,1043.04
2784,1047.65
2785,1050.66
2786,1045.78
2787,1047.67
2788,1045.32
2789,1029.47
2790,1030.77
2791,1031.19
2792,1030.91
2793,1029.74
2794,1030.45
2795,1031.11
2796,1033.68
2797,1040.06
2798,1051.36
2799,1042.34
2800,1032.63
2801,1046.39
2802,1048.45
2803,1037.33
2804,1052.3
2805,1037.48
2806,1044.82
2807,1694.45
2808,1752.37
2809,995.47
2810,990.24
2811,1005.77
2812,1006.11
2813,986.79
2814,1007.1
2815,1010.84
2816,1018.7
2817,1025.39
2818,1027.86
2819,1028.52
2820,1029.78
2821,1040.03
2822,1039.9
2823,1039.83
2824,1040.94
2825,1044.91
2826,1045.41
2827,1049.12
2828,1029.84
2829,1029.94
2830,1045.3
2831,1046.0
2832,1048.0
2833,1036.03
2834,1038.52
2835,1033.67
2836,1031.01
2837,1047.76
2838,1035.81
2839,1034.03
2840,1033.72
2841,1034.61
2842,1036.97
2843,1039.9
2844,1715.85
2845,1721.0
2846,1766.61
2847,1635.5
2848,1757.13
2849,1751.04
2850,1718.21
2851,1730.81
2852,1713.14
2853,1722.18
2854,1642.8
2855,1685.09
2856,1280.22
2857,1685.26
2858,1647.43
2859,1776.44
2860,1607.2
2861,1673.68
2862,1647.01
2863,1748.75
2864,1627.99
2865,1722.18
2866,1618.73
2867,1754.19
2868,1612.81
2869,1654.33
2870,1618.69
2871,1652.75
2872,1642.67
2873,1646.06
2874,1646.43
2875,611.73
2876,1677.25
2877,1626.4
2878,1746.36
2879,1680.35
2880,1677.59
2881,1659.3
2882,1601.35
2883,1672.36
2884,1671.51
2885,1601.35
2886,1763.65
2887,1667.19
2888,1636.25
2889,1648.98
2890,1767.68
2891,1615.46
2892,1723.49
2893,1651.22
2894,1670.52
2895,1742.54
2896,1632.53
2897,1621.4
2898,1636.48
2899,1758.05
2900,1628.05
2901,1769.14
2902,1645.35
2903,1641.73
2904,1631.35
2905,1657.55
2906,1646.82
2907,1661.53
2908,1736.56
2909,1636.03
2910,1637.61
2911,1583.25
2912,1265.91
2913,1605.15
2914,1606.59
2915,1512.13
2916,1645.03
2917,1734.92
2918,1538.27
2919,1666.03
2920,1674.53
2921,1600.55
2922,1696.96
2923,1731.07
2924,1636.7
2925,1685.21
2926,1666.95
2927,1543.23
2928,1653.45
2929,1637.43
2930,1632.79
2931,1624.52
2932,1590.48
2933,1745.76
2934,1206.79
2935,1630.75
2936,1736.57
2937,1640.12
2938,1671.32
2939,1671.41
2940,1631.95
2941,1680.1
2942,1623.29
2943,1637.14
2944,1625.33
2945,1636.2
2946,1754.03
2947,1616.3
2948,1002.16
2949,1037.21
2950,1040.65
2951,1041.0
2952,1043.07
2953,1044.59
2954,1044.15
2955,1040.01
2956,1035.37
2957,1653.9
2958,1671.29
2959,1625.02
2960,1620.05
2961,1763.06
2962,1762.51
2963,362.23
2964,1659.96
2965,1521.82
2966,1762.74
2967,1652.0
2968,1758.21
2969,1756.68
2970,1750.76
2971,1002.87
2972,1005.24
2973,1002.84
2974,1007.04
2975,1007.06
2976,1007.24
2977,1010.38
2978,1010.34
2979,996.85
2980,1011.39
2981,1012.28
2982,1009.43
2983,1000.63
2984,1004.73
2985,1001.27
2986,1014.42
2987,1014.45
2988,1003.89
2989,1004.18
2990,1007.68
2991,1028.73
2992,1028.92
2993,1032.09
2994,1039.62
2995,1039.43
2996,1040.56
2997,1044.08
2998,1048.24
2999,1046.27
3000,1029.09
3001,1039.5
3002,1040.03
3003,1027.16
3004,1027.06
3005,1028.25
3006,1026.2
3007,1027.86
3008,1028.94
3009,1045.46
3010,1042.38
3011,1039.38
3012,1032.25
3013,1034.54
3014,1050.12
3015,1041.18
3016,1035.45
3017,1762.65
3018,1751.47
3019,992.09
3020,1005.53
3021,1001.31
3022,1002.35
3023,1004.34
3024,1016.1
3025,1015.54
3026,1030.28
3027,1030.33
3028,1030.78
3029,1027.82
3030,1031.11
3031,1031.44
3032,1034.76
3033,1028.62
3034,1039.98
3035,1040.83
3036,1047.92
3037,1768.2
3038,1637.6
3039,1645.71
3040,1641.22
3041,1442.87
3042,1659.61
3043,1604.08
3044,1606.96
3045,1646.47
3046,1617.11
3047,1602.84
3048,1353.75
3049,1627.41
3050,1731.71
3051,1641.62
3052,1677.28
3053,1645.68
3054,1636.51
3055,1651.06
3056,1683.05
3057,1621.9
3058,1429.18
3059,1696.14
3060,1731.31
3061,1722.31
3062,1263.67
3063,1632.02
3064,1635.19
3065,1664.52
3066,1608.08
3067,1585.6
3068,1622.57
3069,1587.81
3070,1628.96
3071,1642.24
3072,1648.79
3073,1673.18
3074,1647.47
3075,1622.0
3076,1682.3
3077,1325.77
3078,1624.9
3079,1631.14
3080,1687.15
3081,1681.57
3082,1675.21
3083,1687.18
3084,1673.35
3085,1609.09
3086,1629.28
3087,1668.64
3088,1669.87
3089,1394.31
3090,1729.03
3091,1727.33
3092,1641.66
3093,1663.03
3094,1656.4
3095,1735.79
3096,1658.36
3097,1712.85
3098,1628.54
3099,1641.36
3100,1649.1
3101,1730.38
3102,1661.5
3103,1750.6
3104,1651.8
3105,1618.89
3106,1622.23
3107,1748.81
3108,1068.74
3109,1650.48
3110,1658.97
3111,1605.11
3112,1464.72
3113,1302.08
3114,1278.35
3115,1747.79
3116,1662.63
3117,1654.45
3118,1635.48
3119,1631.76
3120,1332.0
3121,1625.67
3122,1619.4
3123,1657.67
3124,1683.56
3125,1694.24
3126,1514.72
3127,1651.16
3128,1613.11
3129,1635.43
3130,1630.81
3131,1625.92
3132,1657.97
3133,1301.37
3134,1677.85
3135,1650.92
3136,1640.87
3137,1654.28
3138,1636.11
3139,1735.22
3140,1650.9
3141,1651.77
3142,1683.69
3143,1646.87
3144,1635.75
3145,1739.74
3146,1721.21
3147,1633.57
3148,1581.93
3149,1664.25
3150,1625.38
3151,1615.28
3152,1292.3
3153,1691.99
3154,1740.46
3155,1685.29
3156,1649.25
3157,1663.35
3158,1252.97
3159,1693.83
3160,1629.01
3161,1225.43
3162,1743.44
3163,1680.78
3164,1662.77
3165,1541.68
3166,1671.15
3167,1765.98
3168,1661.11
3169,1585.02
3170,1649.74
3171,1751.81
3172,1576.61
3173,1760.6
3174,1283.38
3175,1624.04
3176,1626.88
3177,1743.11
3178,1522.84
3179,1743.77
3180,1671.6
3181,1591.45
3182,1644.7
3183,1612.6
3184,1258.72
3185,1621.72
3186,1733.33
3187,1682.31
3188,1649.78
3189,1709.15
3190,1327.5
3191,1661.22
3192,1756.96
3193,1670.42
3194,1662.58
3195,1626.12
3196,1699.21
3197,1733.33
3198,1629.35
3199,1608.15
3200,1752.93
3201,1705.34
3202,1651.98
3203,1513.83
3204,1308.65
3205,1608.82
3206,1604.99
3207,1713.0
3208,1682.89
3209,1253.8
3210,1674.61
3211,1751.26
3212,1636.19
3213,1746.9
3214,1598.41
3215,1684.2
3216,1752.78
3217,1625.01
3218,1686.8
3219,1393.1
3220,1647.83
3221,1686.2
3222,1589.76
3223,1691.75
3224,1703.45
3225,1763.07
3226,1629.89
3227,1519.01
3228,1652.8
3229,1618.51
3230,1634.81
3231,1652.04
3232,1269.11
3233,1040.13
3234,1746.16
3235,1729.44
3236,1748.98
3237,1641.55
3238,1647.61
3239,1656.67
3240,1629.52
3241,1285.86
3242,1530.17
3243,1618.04
3244,1290.8
3245,1646.84
3246,1533.82
3247,1523.72
3248,1654.9
3249,1669.03
3250,1210.55
3251,1644.21
3252,1618.75
3253,1754.63
3254,1039.32
3255,1046.99
3256,1047.55
3257,1039.07
3258,1039.27
3259,1642.21
3260,1621.77
3261,1526.02
3262,1605.22
3263,1306.83
3264,1636.19
3265,1755.03
3266,1631.53
3267,1533.45
3268,1627.81
3269,1215.38
3270,1634.62
3271,1649.19
3272,1654.11
3273,1760.18
3274,1634.71
3275,1623.12
3276,1633.84
3277,1640.54
3278,1531.34
3279,1657.64
3280,1630.71
3281,1694.57
3282,1746.37
3283,1757.85
3284,1747.32
3285,1623.09
3286,1695.28
3287,1746.59
3288,1755.57
3289,1747.91
3290,1625.87
3291,991.93
3292,993.09
3293,1006.51
3294,1016.16
3295,1007.03
3296,1008.33
3297,1006.53
3298,998.93
3299,1015.18
3300,997.99
3301,1011.73
3302,1023.78
3303,1025.74
3304,1026.25
3305,1024.3
3306,1030.3
3307,1032.09
3308,1032.49
3309,1041.94
3310,1040.06
3311,1043.47
3312,1047.61
3313,1051.97
3314,1028.59
3315,1028.4
3316,1038.32
3317,1027.1
3318,1038.24
3319,1031.9
3320,1033.62
3321,1039.46
3322,1039.88
3323,1033.9
3324,1054.42
3325,1749.84
3326,1764.89
3327,1748.53
3328,1742.1
3329,1014.57
3330,1014.7
3331,1010.18
3332,1012.09
3333,1016.53
3334,1021.14
3335,1020.4
3336,1030.35
3337,1031.07
3338,1031.45
3339,1036.33
3340,1031.76
3341,1031.02
3342,1033.45
3343,1033.98
3344,1039.5
3345,1040.0
3346,1041.99
3347,1040.59
3348,1035.56
3349,1043.49
3350,1028.83
3351,1043.21
3352,1046.18
3353,1048.92
3354,1034.72
3355,1039.71
3356,1046.39
3357,1038.78
3358,1028.11
3359,1038.91
3360,1045.21
3361,1039.67
3362,1039.21
3363,1051.92
3364,1718.11
3365,1646.25
3366,1714.49
3367,315.78
3368,1627.21
3369,1658.68
3370,1637.79
3371,1385.04
3372,1392.67
3373,1244.36
3374,1639.7
3375,1282.5
3376,602.0
3377,608.89
3378,1684.59
3379,1642.5
3380,1625.24
3381,605.23
3382,1741.91
3383,1626.12
3384,1420.91
3385,1511.64
3386,1504.73
3387,1615.7
3388,1601.12
3389,607.03
3390,1385.18
3391,1628.72
3392,1305.58
3393,1671.75
3394,1630.91
3395,1628.05
3396,1282.24
3397,1633.02
3398,1746.36
3399,1645.12
3400,1605.38
3401,603.78
3402,1623.39
3403,1636.02
3404,1624.01
3405,1742.07
3406,1592.19
3407,1250.27
3408,1744.38
3409,1659.52
3410,606.36
3411,1644.37
3412,1607.65
3413,1543.22
3414,1644.37
3415,1645.47
3416,1298.14
3417,1618.39
3418,1625.9
3419,1607.29
3420,1332.12
3421,1608.14
3422,1506.06
3423,1642.72
3424,1618.4
3425,1739.9
3426,1608.25
3427,1741.15
3428,1256.47
3429,603.49
3430,1593.1
3431,889.12
3432,1621.04
3433,1648.45
3434,1513.48
3435,1535.27
3436,1634.77
3437,600.08
3438,1242.48
3439,1635.86
3440,1637.15
3441,1650.05
3442,1720.76
3443,1687.34
3444,1733.04
3445,1641.7
3446,1647.83
3447,1738.86
3448,1640.32
3449,1650.63
3450,1539.56
3451,1635.9
3452,1514.55
3453,1631.75
3454,1638.07
3455,605.64
3456,1541.51
3457,602.55
3458,1642.63
3459,604.2
3460,1621.3
3461,1612.41
3462,1542.45
3463,601.84
3464,602.91
3465,590.6
3466,1644.53
3467,1653.82
3468,1645.32
3469,1511.13
3470,1613.64
3471,606.1
3472,1311.65
3473,1512.1
3474,1233.85
3475,1646.07
3476,1547.43
3477,601.41
3478,1292.29
3479,1627.71
3480,1621.44
3481,601.74
3482,1001.72
3483,1004.51
3484,1052.08
3485,1052.45
3486,1034.46
3487,1633.33
3488,1660.6
3489,1748.21
3490,1698.29
3491,1651.99
3492,1627.07
3493,1632.49
3494,1549.37
3495,1647.42
3496,1659.42
3497,1609.31
3498,1538.2
3499,1701.66
3500,1529.42
3501,1620.97
3502,1616.73
3503,1519.68
3504,1645.06
3505,1743.7
3506,1621.69
3507,1698.93
3508,1647.96
3509,601.03
3510,1637.12
3511,1629.88
3512,1510.19
3513,1651.19
3514,1616.08
3515,1607.12
3516,1627.74
3517,992.16
3518,1000.47
3519,1003.66
3520,1001.46
3521,1005.46
3522,1014.66
3523,1012.08
3524,1013.55
3525,1001.26
3526,1001.81
3527,1030.37
3528,1020.87
3529,1022.99
3530,1031.8
3531,1027.21
3532,1039.15
3533,1047.31
3534,1048.97
3535,1046.59
3536,1049.36
3537,1037.4
3538,1037.63
3539,1027.16
3540,1040.81
3541,1033.8
3542,1035.5
3543,1048.52
3544,1007.3
3545,1000.8
3546,1007.44
3547,1009.28
3548,1008.96
3549,1012.15
3550,1013.89
3551,1015.18
3552,1018.13
3553,1017.98
3554,1024.19
3555,1031.11
3556,1027.36
3557,1027.5
3558,1031.29
3559,1029.28
3560,1041.17
3561,1041.22
3562,1042.99
3563,1042.52
3564,1046.69
3565,1046.93
3566,1039.34
3567,1031.35
3568,1048.65
3569,1042.23
3570,1027.33
3571,1039.01
3572,1027.87
3573,1030.31
3574,1052.29
3575,1408.2
3576,1395.71
3577,1318.53
3578,1554.18
3579,1618.56
3580,1239.52
3581,1667.53
3582,1255.89
3583,1290.04
3584,1403.12
