state_code,county_code,site_number,latitude,longitude,parameter_code,validity_indicator,parameter,sample_duration,arithmetic_mean,units_of_measure,date_local,aqi
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,30.7,Micrograms/cubic meter (LC),2023-06-05,91.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,32.9,Micrograms/cubic meter (LC),2023-06-06,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,32.9,Micrograms/cubic meter (LC),2023-06-06,95.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.458333,Micrograms/cubic meter (LC),2023-06-07,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.4,Micrograms/cubic meter (LC),2023-06-07,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.808333,Micrograms/cubic meter (LC),2023-06-08,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.8,Micrograms/cubic meter (LC),2023-06-08,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,12.233333,Micrograms/cubic meter (LC),2023-06-09,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,12.2,Micrograms/cubic meter (LC),2023-06-09,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,16.604167,Micrograms/cubic meter (LC),2023-06-10,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,16.6,Micrograms/cubic meter (LC),2023-06-10,65.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.804167,Micrograms/cubic meter (LC),2023-06-11,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.8,Micrograms/cubic meter (LC),2023-06-11,38.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.229167,Micrograms/cubic meter (LC),2023-06-12,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.2,Micrograms/cubic meter (LC),2023-06-12,40.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,13.4375,Micrograms/cubic meter (LC),2023-06-13,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,13.4,Micrograms/cubic meter (LC),2023-06-13,59.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,42.683333,Micrograms/cubic meter (LC),2023-06-14,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,42.6,Micrograms/cubic meter (LC),2023-06-14,118.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,32.9875,Micrograms/cubic meter (LC),2023-06-15,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,32.9,Micrograms/cubic meter (LC),2023-06-15,95.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.291667,Micrograms/cubic meter (LC),2023-06-16,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.2,Micrograms/cubic meter (LC),2023-06-16,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,33.691667,Micrograms/cubic meter (LC),2023-06-17,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,33.6,Micrograms/cubic meter (LC),2023-06-17,97.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,32.145833,Micrograms/cubic meter (LC),2023-06-18,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,32.1,Micrograms/cubic meter (LC),2023-06-18,94.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,27.3875,Micrograms/cubic meter (LC),2023-06-19,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,27.3,Micrograms/cubic meter (LC),2023-06-19,85.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,22.447826,Micrograms/cubic meter (LC),2023-06-20,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,22.4,Micrograms/cubic meter (LC),2023-06-20,76.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,20.2375,Micrograms/cubic meter (LC),2023-06-21,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,20.2,Micrograms/cubic meter (LC),2023-06-21,72.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,22.35,Micrograms/cubic meter (LC),2023-06-22,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,22.3,Micrograms/cubic meter (LC),2023-06-22,76.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,40.675,Micrograms/cubic meter (LC),2023-06-23,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,40.6,Micrograms/cubic meter (LC),2023-06-23,114.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,27.383333,Micrograms/cubic meter (LC),2023-06-24,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,27.3,Micrograms/cubic meter (LC),2023-06-24,85.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.729167,Micrograms/cubic meter (LC),2023-06-25,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.7,Micrograms/cubic meter (LC),2023-06-25,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,43.708333,Micrograms/cubic meter (LC),2023-06-26,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,43.7,Micrograms/cubic meter (LC),2023-06-26,121.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,132.525,Micrograms/cubic meter (LC),2023-06-27,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,132.5,Micrograms/cubic meter (LC),2023-06-27,208.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,192.720833,Micrograms/cubic meter (LC),2023-06-28,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,192.7,Micrograms/cubic meter (LC),2023-06-28,268.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,133.495833,Micrograms/cubic meter (LC),2023-06-29,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,133.4,Micrograms/cubic meter (LC),2023-06-29,209.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,19.917391,Micrograms/cubic meter (LC),2023-06-30,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,19.9,Micrograms/cubic meter (LC),2023-06-30,71.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,15.958333,Micrograms/cubic meter (LC),2023-07-01,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,15.9,Micrograms/cubic meter (LC),2023-07-01,64.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.883333,Micrograms/cubic meter (LC),2023-07-02,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.8,Micrograms/cubic meter (LC),2023-07-02,69.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,15.7,Micrograms/cubic meter (LC),2023-07-03,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,15.7,Micrograms/cubic meter (LC),2023-07-03,63.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.404167,Micrograms/cubic meter (LC),2023-07-04,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.4,Micrograms/cubic meter (LC),2023-07-04,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,12.779167,Micrograms/cubic meter (LC),2023-07-05,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,12.7,Micrograms/cubic meter (LC),2023-07-05,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.965217,Micrograms/cubic meter (LC),2023-07-06,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.9,Micrograms/cubic meter (LC),2023-07-06,44.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.508333,Micrograms/cubic meter (LC),2023-07-07,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.5,Micrograms/cubic meter (LC),2023-07-07,25.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.716667,Micrograms/cubic meter (LC),2023-07-08,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.7,Micrograms/cubic meter (LC),2023-07-08,37.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.9875,Micrograms/cubic meter (LC),2023-07-09,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.9,Micrograms/cubic meter (LC),2023-07-09,49.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.008333,Micrograms/cubic meter (LC),2023-07-10,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.0,Micrograms/cubic meter (LC),2023-07-10,50.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.804167,Micrograms/cubic meter (LC),2023-07-11,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.8,Micrograms/cubic meter (LC),2023-07-11,38.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.025,Micrograms/cubic meter (LC),2023-07-12,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.0,Micrograms/cubic meter (LC),2023-07-12,22.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.541667,Micrograms/cubic meter (LC),2023-07-13,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.5,Micrograms/cubic meter (LC),2023-07-13,31.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.408333,Micrograms/cubic meter (LC),2023-07-14,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.4,Micrograms/cubic meter (LC),2023-07-14,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,32.333333,Micrograms/cubic meter (LC),2023-07-15,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,32.3,Micrograms/cubic meter (LC),2023-07-15,94.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,36.316667,Micrograms/cubic meter (LC),2023-07-16,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,36.3,Micrograms/cubic meter (LC),2023-07-16,103.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,10.508333,Micrograms/cubic meter (LC),2023-07-17,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,10.5,Micrograms/cubic meter (LC),2023-07-17,54.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.954167,Micrograms/cubic meter (LC),2023-07-18,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.9,Micrograms/cubic meter (LC),2023-07-18,27.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.920833,Micrograms/cubic meter (LC),2023-07-19,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.9,Micrograms/cubic meter (LC),2023-07-19,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.291667,Micrograms/cubic meter (LC),2023-07-20,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.2,Micrograms/cubic meter (LC),2023-07-20,46.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.304167,Micrograms/cubic meter (LC),2023-07-21,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.3,Micrograms/cubic meter (LC),2023-07-21,46.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,10.558333,Micrograms/cubic meter (LC),2023-07-22,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,10.5,Micrograms/cubic meter (LC),2023-07-22,54.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,17.220833,Micrograms/cubic meter (LC),2023-07-23,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,17.2,Micrograms/cubic meter (LC),2023-07-23,66.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,59.158333,Micrograms/cubic meter (LC),2023-07-24,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,59.1,Micrograms/cubic meter (LC),2023-07-24,154.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,36.470833,Micrograms/cubic meter (LC),2023-07-25,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,36.4,Micrograms/cubic meter (LC),2023-07-25,103.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,14.783333,Micrograms/cubic meter (LC),2023-07-26,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,14.7,Micrograms/cubic meter (LC),2023-07-26,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.891667,Micrograms/cubic meter (LC),2023-07-27,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.8,Micrograms/cubic meter (LC),2023-07-27,38.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.404167,Micrograms/cubic meter (LC),2023-07-28,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.4,Micrograms/cubic meter (LC),2023-07-28,30.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.7,Micrograms/cubic meter (LC),2023-07-29,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.7,Micrograms/cubic meter (LC),2023-07-29,37.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.633333,Micrograms/cubic meter (LC),2023-07-30,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.6,Micrograms/cubic meter (LC),2023-07-30,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.316667,Micrograms/cubic meter (LC),2023-07-31,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.3,Micrograms/cubic meter (LC),2023-07-31,41.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.516667,Micrograms/cubic meter (LC),2023-08-01,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.5,Micrograms/cubic meter (LC),2023-08-01,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.625,Micrograms/cubic meter (LC),2023-08-02,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.6,Micrograms/cubic meter (LC),2023-08-02,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.529167,Micrograms/cubic meter (LC),2023-08-03,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.5,Micrograms/cubic meter (LC),2023-08-03,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,22.095833,Micrograms/cubic meter (LC),2023-08-04,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,22.0,Micrograms/cubic meter (LC),2023-08-04,75.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,20.05,Micrograms/cubic meter (LC),2023-08-05,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,20.0,Micrograms/cubic meter (LC),2023-08-05,71.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.804167,Micrograms/cubic meter (LC),2023-08-06,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.8,Micrograms/cubic meter (LC),2023-08-06,69.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,14.291667,Micrograms/cubic meter (LC),2023-08-07,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,14.2,Micrograms/cubic meter (LC),2023-08-07,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,16.7125,Micrograms/cubic meter (LC),2023-08-08,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,16.7,Micrograms/cubic meter (LC),2023-08-08,65.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,22.4,Micrograms/cubic meter (LC),2023-08-09,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,22.4,Micrograms/cubic meter (LC),2023-08-09,76.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.317391,Micrograms/cubic meter (LC),2023-08-10,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.3,Micrograms/cubic meter (LC),2023-08-10,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.133333,Micrograms/cubic meter (LC),2023-08-11,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.1,Micrograms/cubic meter (LC),2023-08-11,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.833333,Micrograms/cubic meter (LC),2023-08-12,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.8,Micrograms/cubic meter (LC),2023-08-12,21.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.966667,Micrograms/cubic meter (LC),2023-08-13,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.9,Micrograms/cubic meter (LC),2023-08-13,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.125,Micrograms/cubic meter (LC),2023-08-14,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.1,Micrograms/cubic meter (LC),2023-08-14,17.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,12.6375,Micrograms/cubic meter (LC),2023-08-15,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,12.6,Micrograms/cubic meter (LC),2023-08-15,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.354167,Micrograms/cubic meter (LC),2023-08-16,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.3,Micrograms/cubic meter (LC),2023-08-16,35.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.65,Micrograms/cubic meter (LC),2023-08-17,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.6,Micrograms/cubic meter (LC),2023-08-17,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,20.633333,Micrograms/cubic meter (LC),2023-08-18,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,20.6,Micrograms/cubic meter (LC),2023-08-18,72.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,14.245833,Micrograms/cubic meter (LC),2023-08-19,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,14.2,Micrograms/cubic meter (LC),2023-08-19,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,19.5625,Micrograms/cubic meter (LC),2023-08-20,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,19.5,Micrograms/cubic meter (LC),2023-08-20,70.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,19.0,Micrograms/cubic meter (LC),2023-08-21,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,19.0,Micrograms/cubic meter (LC),2023-08-21,69.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,19.545833,Micrograms/cubic meter (LC),2023-08-22,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,19.5,Micrograms/cubic meter (LC),2023-08-22,70.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.508333,Micrograms/cubic meter (LC),2023-08-23,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.5,Micrograms/cubic meter (LC),2023-08-23,69.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,18.341667,Micrograms/cubic meter (LC),2023-08-24,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,18.3,Micrograms/cubic meter (LC),2023-08-24,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.133333,Micrograms/cubic meter (LC),2023-08-25,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.1,Micrograms/cubic meter (LC),2023-08-25,45.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.579167,Micrograms/cubic meter (LC),2023-08-26,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.5,Micrograms/cubic meter (LC),2023-08-26,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.458333,Micrograms/cubic meter (LC),2023-08-27,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.4,Micrograms/cubic meter (LC),2023-08-27,41.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.533333,Micrograms/cubic meter (LC),2023-08-28,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.5,Micrograms/cubic meter (LC),2023-08-28,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.208333,Micrograms/cubic meter (LC),2023-08-29,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.2,Micrograms/cubic meter (LC),2023-08-29,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.641667,Micrograms/cubic meter (LC),2023-08-30,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.6,Micrograms/cubic meter (LC),2023-08-30,20.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.9,Micrograms/cubic meter (LC),2023-08-31,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.9,Micrograms/cubic meter (LC),2023-08-31,27.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.191667,Micrograms/cubic meter (LC),2023-09-01,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.1,Micrograms/cubic meter (LC),2023-09-01,28.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.925,Micrograms/cubic meter (LC),2023-09-02,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.9,Micrograms/cubic meter (LC),2023-09-02,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.495833,Micrograms/cubic meter (LC),2023-09-03,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.4,Micrograms/cubic meter (LC),2023-09-03,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.304167,Micrograms/cubic meter (LC),2023-09-04,
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.3,Micrograms/cubic meter (LC),2023-09-04,55.0
